Inspection ID,FEI Number,Legal Name,City Name,Country Name,Country Code,Street Address Line 1,Inspection End Date,Classification Code,Product Type,Center,Project Area,Posted Citations
1024517,3009773851,"MFCI (Huanggang) Co., Ltd.",Huanggang,China,CN,"Huangzhou Railway Station, No 5 Duotang Villlage; Economic Development Zone",08/17/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
883778,3009866948,BE Pharmaceuticals Private Ltd.,"Tehsil, Paonta Sahib",India,IN,"Khasra No. 5/1,5/2 And 5/3, Vpo Nihalgarh, Rajban Road",06/12/2014,OAI,Drugs,CDER,Drug Quality Assurance,No
1209633,3009866948,BE Pharmaceuticals Private Ltd.,"Tehsil, Paonta Sahib",India,IN,"Khasra No. 5/1,5/2 And 5/3, Vpo Nihalgarh, Rajban Road",07/07/2023,OAI,Drugs,CDER,Drug Quality Assurance,No
1121634,3009876430,Shilpa Medicare Limited,"Jadcherla, Mahabubnagar District",India,IN,"Plot No. S20 to S26, Pharmaceutical Formulations SEZ, TSIIC Green Industrial Park, Polepally (Village)",02/25/2020,OAI,Drugs,CDER,Drug Quality Assurance,No
1271325,3009882550,Cdymax (India) Pharma Private Limited,Bangalore,India,IN,"77d & 116/117, Kiadb Industrial Area, Jigani, 2nd Phase",04/25/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1238749,3009883410,EUGIA Pharma Specialities Limited,Riico Industrial Area,India,IN,"Unit - 2, A - 1128 & B - 1127 Bhiwadi",05/03/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1297436,3009883410,EUGIA Pharma Specialities Limited,Riico Industrial Area,India,IN,"Unit - 2, A - 1128 & B - 1127 Bhiwadi",11/14/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1114965,3009892875,Panexcell Clinical Lab PVT. LTD.,Navi Mumbai,India,IN,R - 374 Ttc Midc,11/22/2019,OAI,Drugs,CDER,Bioresearch Monitoring,No
1020358,3010163907,"Jiangsu YongAn Pharmaceutical Co., Ltd",Huaian,China,CN,"Chuzhou Industrial Park, No. 8 Jing 15th Road",07/07/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1137555,3010165327,BBC Group Limited,Zhangzhou,China,CN,"No.456, Qiantu Village, Pumei Town, Yunxiao",03/26/2021,OAI,Drugs,CDER,Drug Quality Assurance,No
1196836,3010165392,MEDGEL PRIVATE LIMITED,"Pithampur, Dhar",India,IN,"Special Economic Zone, Plot No.-19-20, Pharma Zone, Phase-II, Sector-III",01/27/2023,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1019492,3010166363,Shanghai Weierya Daily Chemicals Factory,Shanghai,China,CN,No. 1072 Dong Sheng Road,04/14/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1063810,3010166722,"Hangzhou SunKing Nonwovens Co., Ltd.",Hangzhou,China,CN,"Chongxian Industrial Area, Yuhang, No.888, Chongchao Road",08/09/2018,OAI,Drugs,CDER,Drug Quality Assurance,No
937019,3010166847,"Guangzhou Haishi Biological Technology Co., Ltd.",Guangzhou,China,CN,"1st Floor 2nd Floor, No. 10 Xiamao Songyuan Road, Baiyun Lake Street; Baiyun",07/24/2015,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1028467,3010166997,"Sichuan Emeishan Pharmaceutical Co., Ltd.",Leshan,China,CN,"High-Tech Development Zone, No. 6 Yingbindadao;",09/22/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1069363,3010212308,B. JAIN PHARMACEUTICALS PRIVATE LIMITED,"Khushkhara, Bhiwadi",India,IN,E41/F Riico Industrial Area,08/29/2018,OAI,Drugs,CDER,Drug Quality Assurance,No
988256,3010280514,Lumis Global Pharmaceuticals Co. Ltd.,Wuhan,China,CN,"Huishang Mansion Unit 305, 2 Wudayuan Rd Donghu Ntdz",09/28/2016,OAI,Drugs,CDER,Drug Quality Assurance,No
958470,3010307355,Xiamen Origin Biotech Co. Ltd.,Xiamen,China,CN,"NO. 7 Xiang Yue Road, Xiamen Torch",01/20/2016,OAI,Drugs,CDER,Drug Quality Assurance,No
1023993,3010387028,"Foshan Jinxiong Technology Co., Ltd.",Foshan,China,CN,"Shang'an, Danzhao Town, Lijia Development Zone,",08/18/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1250191,3010408344,Phoenix Innovative Healthcare Manufacturers Private Limited,Navi Mumbai,India,IN,"El - 209 Ttc Industrial Area, Shil Mahape Road Electronic Zone",09/27/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1257151,3010409377,Hindustan Mint & Agro Products Private Ltd,"Chandausi, Moradabad",India,IN,Deverkhera Moradabad Road,12/05/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
953482,3010532174,Pan Drugs Limited,Vadodara,India,IN,"192 G I D C Makarpura Industrial Estate, M I Estate",12/03/2015,OAI,Drugs,CDER,Drug Quality Assurance,No
874488,3010533926,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd.",Shenzhen,China,CN,"No. 1 Guanlan, Guanlanzhen Longgang",03/28/2014,OAI,Drugs,CDER,Drug Quality Assurance,No
1145596,3010580682,"Hubei Kangzheng Pharmaceutical Co., Ltd.",Anlu,China,CN,88 Jinquan,06/24/2021,OAI,Drugs,CDER,Drug Quality Assurance,No
867571,3010657600,"Beijing Shunxin Meihua Bio-technical Co., Ltd.",Shunyi,China,CN,"No 7 Fuqiandongjie, Shunyizhen",02/19/2014,OAI,Drugs,CDER,Drug Quality Assurance,No
1012969,3010671652,Bicooya Cosmetics Limited,Jinhua,China,CN,"No 17 Yanhu Road, Shangxizhen Yiwu",05/25/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
975169,3010679196,"Suzhou Pharmaceutical Technology Co.,Ltd",Suzhou,China,CN,"Tongjing Commercial Plaza Room 920, 3 Jie Fang Road; Kaifa Kunshan",06/08/2016,OAI,Drugs,CDER,Drug Quality Assurance,No
1022519,3010784755,Hunan Norchem Pharmaceutical Co. Ltd.,Jin,China,CN,"No. 20 Mengjiangnv Avenue, Economic Development Zone",07/28/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1273155,3010806039,Blossom Pharmaceuticals,"Bardej, Goa",India,IN,Plot No. 21/22 Bardez Blossom Pharmaceuticals Karaswada-Tivim,04/11/2025,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1118299,3010910756,Mayon's Pharmaceuticals Private Ltd,Nagpur,India,IN,"Piot No 17, 1 Khasra No 6, Behind Octroi Naka",02/20/2020,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1108571,3010960741,Megsan Labs Private Limited,Hyderabad,India,IN,"3-31/33, Plot No. 33, Part Sy. No. 123, 124, 125 & 142, Kompally, Quthbullapur",11/01/2019,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1281220,3010960741,Megsan Labs Private Limited,Hyderabad,India,IN,"3-31/33, Plot No. 33, Part Sy. No. 123, 124, 125 & 142, Kompally, Quthbullapur",08/22/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1086758,3010972581,Zhejiang Tianyu Pharmaceutical Co Ltd,Taizhoushi,China,CN,"Jiangkou Development Zone, Huangyan",04/12/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1163904,3010972581,Zhejiang Tianyu Pharmaceutical Co Ltd,Taizhoushi,China,CN,"Jiangkou Development Zone, Huangyan",03/04/2022,OAI,Drugs,CDER,Drug Quality Assurance,No
935236,3011059443,Malwa Oxygen & Industrial Gases Pvt. Ltd.,Ratlam,India,IN,Sector C Industrial Area,07/17/2015,OAI,Drugs,CDER,Drug Quality Assurance,No
1048450,3011060456,Shandong Analysis and Test Center,Jinan,China,CN,NO 19 Keyuan Road,03/26/2018,OAI,Drugs,CDER,Drug Quality Assurance,No
1096431,3011084341,Evertogen Life Sciences Ltd.,Mahabubnagar,India,IN,"Plot S-8, S-9, S-13/P, S-14/P, Green Industrial Park, Polepally Village, Jadcherla Mandal",06/21/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1035268,3011090864,Longood Medicine (Beijing) Co Ltd,Beijing,China,CN,"No 13 Yunteng Road, Miyunxian",09/29/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1219423,3011139911,"Sichuan Deebio Pharmaceutical Co., Ltd.",Guanghan,China,CN,"15 She,Gaocao Village, Xiaohan Town",09/08/2023,OAI,Drugs,CDER,Drug Quality Assurance,No
1023116,3011155936,"Shanwei Honghui Daily Appliance Co., Ltd.",Shanwei,China,CN,"Chunzai Garden Wuya Hong, Cao Town",08/03/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1251527,3011346498,"Yangzhou Sion Commodity Co., Ltd.",Yangzhou,China,CN,"Hangji Industrial Park, 168 Longwang Road; Hangjizhen Han Jiang District",09/27/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1033847,3011460262,Health Biotech Limited,Baddi,India,IN,"Baddi - Nalagarh Road, Near Clark Hotel",12/05/2017,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1227734,3011524794,Laurus Synthesis Private Limited,Visakhapatnam,India,IN,"Plot 74b Jawaharlal Nehru Pharma City, Parawada Anakapalli",12/12/2023,OAI,Drugs,CDER,Drug Quality Assurance,No
1035326,3011543431,Reine Lifescience,Ankleshwar,India,IN,"Sf-12 Shrinathji Arcade Plot No-5901, Karmatur Road",11/03/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1254499,3011640199,Yiling Pharmaceutical Ltd.,Shijiazhuang,China,CN,No. 36 Zhujiang Road,10/11/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1018862,3011688905,"Yangzhou Pioneer Household Products Co., Ltd.",Yangzhou,China,CN,"4 Mingyuan Road, Hangji Town",04/20/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1012822,3011717652,"Shandong Vianor Biotech Co., Ltd.",Linyi,China,CN,"Innovation Park Unit D, Technology Ave",05/10/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1067458,3011780163,"Dong Yuan Technology Co., Ltd.",Linyi,China,CN,"No. 100 Yihe East Road, Hedong District",09/28/2018,OAI,Drugs,CDER,Drug Quality Assurance,No
1042595,3011783104,JT Cosmetics & Chemicals Pvt Ltd.,Panchmahal,India,IN,53 Kalol Gidc Estate,02/28/2018,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1249117,3011845012,Shree Jaya Laboratories Private Limited,"Yadadri, Bhuvanagiri District",India,IN,"Survey Number 299,Malkapur (Village & post), Choutuppal Mandal",09/12/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1221228,3011853060,Kilitch Healthcare India Limited,Navi Mumbai,India,IN,R - 904 905 Midc Area Road,10/20/2023,OAI,Drugs,CDER,Drug Quality Assurance,Yes
970028,3011903543,"Chongqing Carelife Pharmaceutical Co., Ltd.",Chongqing,China,CN,"2 The Third Branch Road, Huanan Road, Yanjia, Changshou",05/19/2016,OAI,Drugs,CDER,Drug Quality Assurance,No
1035442,3011903543,"Chongqing Carelife Pharmaceutical Co., Ltd.",Chongqing,China,CN,"2 The Third Branch Road, Huanan Road, Yanjia, Changshou",11/30/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
967680,3012036684,Dr. A. Sharda,Bangalore,India,IN,"Stage 1, 640 1 12'Th Main Road",04/07/2016,OAI,Drugs,CDER,Bioresearch Monitoring,No
987377,3012038210,S. Shamanna* Srikanta,Bangalore,India,IN,"Jnana Sanjeevini Medical Centre, P; # 2 J; 1a Cross",04/07/2016,OAI,Drugs,CDER,Bioresearch Monitoring,Yes
1209013,3012073956,Aarti Phosphates,Ambernath,India,IN,"N-43 Plot, Thane",06/08/2023,OAI,Drugs,CDER,Drug Quality Assurance,No
1004955,3012178852,Galentic Pharma (India) Pvt. Ltd,Gandhidham,India,IN,"Plots 5B & 5C, Sector III, Kandla SEZ",02/24/2017,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1022401,3012316632,"Shenzhen Senton Science & Technology Co.,Ltd.",Shenzhen,China,CN,"294 Longnan Rd, Longdong Community",06/23/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1200169,3012323885,Global Pharma Healthcare Private Limited,Chennai,India,IN,"A - 9 Sidco Pharmaceutical Complex, Thiruporur",03/02/2023,OAI,Drugs,CDER,Drug Quality Assurance,No
1070291,3012375554,"Livzon Group (Ningxia) Pharmaceutical Co., Ltd.",Shizuishan,China,CN,"Pingluo Industrial Park, Toushi Road West,301 Provincial Highway South",10/19/2018,OAI,Drugs,CDER,Drug Quality Assurance,No
1086615,3012390454,APARNA ORGANICS LIMITED,Srikakulam,India,IN,"Sy. No. 78, 79, 80 & 145, Chittivalasa, Pydibhimavaram, Ranastalam",03/15/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1078143,3012448465,Strides Pharma Science Limited,Puducherry,India,IN,"R. S. No. 31, 32 and 33 PIMS Road, Periyakalapet",02/05/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1251977,3012796281,"Aspen Biopharma Labs Pvt., Ltd.",Medchal Malkajgiri,India,IN,"Plot No 10, Biotech Park Phase-II, Lalgadi Malakpet Village,Turkapally, Shameerpet Mandal",09/21/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1244993,3012809762,Bhargava Phytolab Private Limited,Bhiwadi,India,IN,"E-1216 Extn Ghatal, Phase-1",07/26/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1032075,3012903349,"Sichuan Friendly Pharmaceutical Co., Ltd.",Neijiang,China,CN,"680 Hong Pailu, Dongxing",10/27/2017,OAI,Drugs,CDER,Drug Quality Assurance,No
1265725,3013321339,"Taizhou Kangping Medical Science And Technology Co., Ltd.",Taizhou,China,CN,"Hailing Industrial Park, 27 Tai'An Road",03/14/2025,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1088247,3013345425,"Linhai Tianyu Pharmaceutical Co., Ltd.",Taizhou,China,CN,"Provincial Chemical And Medical Raw Materials Base, No. 15 Donghai 5th Ave. Provincial Chem.",04/19/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1239138,3013514280,Unexo Life Sciences Private Limited,New Delhi,India,IN,B16 Sector 4,05/14/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1077950,3013558030,"Xi'an Livingbond Nonwoven Products Corp., Ltd.",Xian,China,CN,"No. 3 Standardized Plant, Xingyuan Road, Fengjing Industrial Park, HuYi County",01/10/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1293724,3013697420,BioMylz Pvt. Ltd.,Bengaluru,India,IN,"Building No.1, #21-D, 2nd Phase, Peenya Industrial Area",02/09/2026,OAI,Drugs,CDER,Drug Quality Assurance,No
1236639,3013712903,Zydus Lifesciences Limited,Jarod,India,IN,434/6/B & 434/1/K Vadodara - Halol Highway,04/23/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1297642,3013723309,"Hunan Xiangyikang Pharmaceutical Co., Ltd.",Yiyang,China,CN,Datonghu District,11/21/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1098875,3013761135,"Zhuhai Aofute Medical Technology Co., Ltd.",Zhuhai,China,CN,"Building 1 Room 202, No. 33 Yong South Rd; Nanshui Zhen Jinwan",07/18/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1228294,3014129013,Brassica Pharma Private Ltd,Thane,India,IN,"Plot No T-68, T-63 Midc Mahape; West Boisar",01/19/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1286150,3014210753,Immacule Lifesciences Private Limited,Nalagarh,India,IN,Ropar Road,09/18/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1255797,3014244255,"Taizhou Jingshang Cosmetics Technology Co., Ltd.",Taizhou,China,CN,"Luqiao Dist., Shanhoupan Village; Hengjie Town",11/21/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1049746,3014248824,Dr. Rajendra Kashinath Shimpi,Pune,India,IN,"Grant Medical, 40 Sassoon Road",03/29/2018,OAI,Drugs,CDER,Bioresearch Monitoring,No
1102541,3014324616,"Hangzhou Linkeweier Daily Chemicals Co., Ltd.",Hangzhou,China,CN,"Datong Village, Louta Town, Xiaoshan District",09/17/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1084925,3014325105,"Shanghai Co-Fun Biotech Corp., Ltd.",Shanghai,China,CN,"Building 1, Shanyang, 269 East Hongqi Road; Jinshan",03/21/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1250932,3014438694,"Wuhu Nuowei Chemistry Co., Ltd",Wuhu,China,CN,"Chuangxin Road, Jiujiang Economic Development Zone",09/06/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1106069,3014466792,ESSND GLOBAL,Sinnar,India,IN,"C - 176 Industrial Development Corp, Pune-Nashik Road",09/13/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1291794,3014543859,"Yangzhou H&R Plastic Daily Chemical Co., Ltd.",Yangzhou,China,CN,"188 Xingyuan Road, Hangjizhen Han Jiang District",10/24/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1101849,3014616341,NEW WORLD HEALTHCARE PRIVATE LIMITED,Mehsana,India,IN,"Plot No. 307/2-3, Opposite Bus Stop",09/13/2019,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1234325,3014773352,MMC HEALTHCARE LTD.,Chennai,India,IN,"34-B Sidco Industrial Estate, Thirumazhisai",03/30/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1084540,3015238172,"Yino, Inc. (Trading Company)",Chongqing,China,CN,"Number 2 Cuiping Erxiang, Yubei",03/22/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1116359,3015658387,Vega Life Sciences,Hyderabad,India,IN,"Plot No. D-15, 16, 21, & 22 Phase-1, Ida, Pashamylaram, Patancheru Medak District",11/28/2019,OAI,Drugs,CDER,Drug Quality Assurance,No
1284308,3015793804,Abryl Laboratories Private Limited,Dera Bassi SAS Nagar,India,IN,"Village Bhagwanpur, Tehsil",09/26/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1252050,3015794560,MACSEN DRUGS,Udaipur,India,IN,"F-261, 262, 263 Riico Industrial Area Gudli, Tehsil Mavli",09/06/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1250836,3016787260,"Shantou S.E.Z Baojie Industry Co., Ltd.",Shantou,China,CN,"Sihuang Road, Lugang Town, Chaonan District",08/30/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1292478,3017118698,"Foshan Miwei Cosmetics Co., Ltd.",Foshan,China,CN,"801 & 802, Building 9, Baofa Jewellery Industry Centre, No. 1 Feicui Road; Lunjiao; Shunde District",10/24/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1264612,3017153258,"Anhui Hanbon Daily Chemical Co., Ltd.",Huainan,China,CN,"Xinqiao International Industrial Park, No. 55 Chuangye Ave",02/28/2025,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1167809,3017227582,"Beijing Xinggu Lvsan Technology Co., Ltd",Beijing,China,CN,"No 48 Pingwang Street, Xinggu Development Zone Pinggu District",04/15/2022,OAI,Drugs,CDER,Drug Quality Assurance,No
1216544,3017399141,Indrayani Hospital and Cancer Institute,Alandi Devachi,India,IN,"Ground Floor, Alandi - Chakan Road; Pune Nashik Road",08/11/2023,OAI,Drugs,CDER,Bioresearch Monitoring,No
1271935,3017906786,"Mukesh B. Chandre, MD MBBS",Ulhasnagar,India,IN,Near Jijarnata Udhyan,05/09/2025,OAI,Drugs,CDER,Bioresearch Monitoring,Yes
1285902,3019853324,Flowchem Pharma Private Limited,Hindupur,India,IN,"8(P) Plot No 2b - 2 - 2c, Survey No 7(P) &; Gollapuram Industrial Park",09/12/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1225051,3019956301,"Lin Shen, M.D.",Haidian District,China,CN,No. 52 Fucheng Road,11/17/2023,OAI,Drugs,CDER,Bioresearch Monitoring,No
1301886,3019975128,Auriga Research Private Limited,Bengaluru,India,IN,"Plot No 136, 6th Cross",02/06/2026,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1261288,3022380309,KENIL HEALTHCARE PRIVATE LIMITED,Mehsana,India,IN,"Plot 319 Acharasan-Ankhol Road, At Acharasan, Ta Kadi",12/11/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1255022,3022553689,"Aopline Health Industry Technology (Guangzhou) Co., Ltd.",Guangzhou,China,CN,"No 22 7 Road, Taipingyang Industrial, Zengcheng Area, Xintang",11/08/2024,OAI,Drugs,CDER,Drug Quality Assurance,No
1293332,3024038751,"Harbin Jixianglong Biotech Co., Ltd.",Haerbin,China,CN,"North Of Baoan Road, East Of Changqing Street, Hulan District",11/07/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1281150,3027976266,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Xiamen,China,CN,"No. 2018, 2 Jietou Road",08/15/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1257012,3028192440,Healwell Homeo Private Limited,Ahmedabad,India,IN,"Plot No. 215/1 220/1 & 221/1, Village Indrad, Tal Kadi, Dist Mehsana",12/20/2024,OAI,Drugs,CDER,Drug Quality Assurance,Yes
1298930,3030304532,Wizcure Pharmaa Private Limited,Alwar,India,IN,"H-881 Industrial Area, Bhiwadi",12/10/2025,OAI,Drugs,CDER,Drug Quality Assurance,No
1304392,3030509366,Almon Healthcare Private Limited,Ahmedabad,India,IN,"Sk Industrial Estate Plot No 4, Behind Kerala Gidc",02/13/2026,OAI,Drugs,CDER,Drug Quality Assurance,No
1259109,3032031390,"P. Damodara Kumaran, M.D.",Pondicherry,India,IN,"And 12, No 10 Thillai Maistry Street",01/24/2025,OAI,Drugs,CDER,Bioresearch Monitoring,Yes
1266924,3033136100,"Sourav K. Mishra, M.D.",Bhubaneswar,India,IN,"Sijua, Patrapada, All India Institute Of Medical Sciences",03/20/2025,OAI,Drugs,CDER,Bioresearch Monitoring,No
1300740,3033881432,Shimoga Chemicals,Sangli,India,IN,"W57 A Shimoga Chemicals, Kupwad Midc",01/23/2026,OAI,Drugs,CDER,Drug Quality Assurance,No
1319896,3038200383,Shoolin Pharma Chem LLP,Kadi,India,IN,"408 B/H Ratnamani Tubes, Block/Survey No; Nr Maruti Inox",04/17/2026,OAI,Drugs,CDER,Drug Quality Assurance,No
